filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
112250__jobro__elevator-ride_13.wav,3319.9683187858877,0.18367060908564814,7093.8446044921875,0.5680868537191007,43.961394378374834,0.7583319856446756,-174.90530810010966,62.16008105769308,16.176927247726866,25.010645597933426,-1.7603285688011145,10.783860379948523,-7.32954026299475,4.814671423194507,-8.281222055881305,2.7746839792861966,-8.109559516060457,1.966721104899707,-4.8686681460335,3.521916025428634,-5.671560616915725,2.949702037871874,-6.131837018442394,1.5874264954540067,-5.523410857359956,1.4252388318068938,Far_miss
112250__jobro__elevator-ride_14.wav,3039.878224556154,0.1458062065972222,6682.869466145833,0.5226543829971526,65.79441398578491,1.2331313595541329,-272.8761277524666,71.40404502915682,34.49914718196248,31.362168653408602,4.287339305980576,13.247489974328085,-4.88850229046995,5.789479801433642,-2.578712068882651,5.223569677747624,-3.744987887181988,7.880821510034431,-4.3757692769604795,1.7893909428905366,-7.102726089484856,-0.09243461934492689,-5.501288568609221,-1.154991555252261,-6.853876159537049,-0.09874830046521119,Far_miss
112250__jobro__elevator-ride_15.wav,3406.9421865470617,0.1851264105902778,6918.438720703125,0.5919027130899294,29.48302609623739,1.8257722089242991,-93.55245638849162,59.86085077344087,29.016394475082304,37.95844718047803,-6.598370282154611,20.528871864687382,-7.5410615805802355,10.226909523966752,-7.44065270547977,3.266729775407269,-7.005426279534616,5.265098772326178,-3.7220542093196687,4.747061865833399,-7.577578154701861,0.7206785050541258,-6.572449854995968,-0.491528175124757,-10.610642002209513,1.86895276056382,Far_miss
112250__jobro__elevator-ride_16.wav,3201.1164373447896,0.1626247829861111,6802.099609375,0.5816943569331476,28.00674101420857,2.866667070662111,-78.81641218643628,64.63190281960482,30.077705120889366,37.41269144419606,-5.4950968259969155,19.359303875956133,-3.5645343204574167,9.725062754970407,-7.230435789206713,3.6509580407798916,-5.103185212020583,5.723220463970672,-4.578308563080454,2.1293439924579607,-6.149796042975761,0.7822921480498272,-6.739291465360951,-0.026642855919149708,-7.23363742941848,1.8248547571328908,Far_miss
112250__jobro__elevator-ride_17.wav,3812.480523664966,0.22300211588541666,7333.251953125,0.6238610802381376,36.33973882474093,0.4554358280368505,-140.71694964923947,46.66463760291747,33.569292554774464,37.288666884012876,-6.935920865641666,19.41235197130256,-5.348185060687136,10.670727775036934,-5.792474403476437,4.423534113132775,-3.3088589939351687,5.966186874684194,-4.058290876649996,2.9835004437058803,-7.241523196794906,1.787389466283982,-6.020875330325482,0.7299372413798659,-7.952586104341749,0.5516730942030995,Far_miss
112250__jobro__elevator-ride_18.wav,3254.5101193878904,0.18921802662037038,6258.485921223958,0.46190919704180367,40.710173191044476,4.620805015771876,-145.43325690606218,61.784127748331365,15.86086044308698,39.14550632574113,-4.906580623836872,12.840153040098912,-1.6597350734762155,-0.2920206982729149,-4.8015125142966,0.3724069058393511,-3.908606805830122,1.4263701325865665,-6.473225575566867,4.378534975695585,-6.387725559188288,-1.975849195408886,-4.564418733834301,0.6445805103197119,-7.513538565616296,1.2747660388329696,Far_miss
112250__jobro__elevator-ride_19.wav,3307.1641429573974,0.19091344762731483,6856.53076171875,0.5611356432705297,48.14667774316097,0.4234485883044609,-196.27863564013495,64.48827592113173,19.869313294047785,28.55810389662051,-6.097514543529235,9.248486267738336,-10.1857214326762,1.7715644939094393,-7.795219327561519,-0.35065348991811557,-9.366847837559193,1.4293131627284308,-8.056080880479906,0.845479516757497,-6.900457838088115,0.32102779582204244,-5.974666159102652,-0.18024135505252664,-8.147475149348296,1.9413240217511043,Far_miss
112250__jobro__elevator-ride_20.wav,3066.0692607642686,0.14576898619186046,6819.014580305233,0.5836309540614963,57.40744648140745,1.2826220679162965,-231.97757997858682,73.45964509003932,23.897826434463937,25.683453811815397,-4.544703854551992,10.168601435448767,-10.186968310460664,0.8248633004782014,-7.667198099690638,-1.0954969822304372,-10.251923551840253,0.5139940672548655,-8.685264912970124,-0.6920944127643114,-5.530103104697969,0.47379002503527645,-5.866917526927193,0.987289176765066,-5.837480929369278,1.3425435837164337,Far_miss
131922__felix-blume__argentina-tierra-del-fuego-during-the-patagonian-rodeo-the-farmers-of-the-estancia-go-into-the-fields-to-collect-the-sheep_00.wav,2425.928533659532,0.20112666377314814,4660.044352213542,0.3354792944589547,88.91459507278185,0.01572102818980455,-376.8704508827705,100.9329842249064,-43.248335027296584,18.13564218648229,-22.036745781448584,-4.059243872966778,-13.536550663761702,2.0582936202504007,11.056312284770435,3.674209207837411,2.6642307003340533,3.4738531271880784,-4.047149175128538,8.155074830135314,-2.789855962910939,11.518604521324862,-2.2399727902880326,-2.0266868334552903,3.7596391553995354,3.2817801129817328,Far_miss
131922__felix-blume__argentina-tierra-del-fuego-during-the-patagonian-rodeo-the-farmers-of-the-estancia-go-into-the-fields-to-collect-the-sheep_01.wav,1654.9912871104,0.1053150318287037,2775.5401611328125,0.34322038647716896,94.03665006795903,0.05855887301944846,-389.0813065026857,136.28313228922173,-56.448541414427034,0.034051824175048435,-21.86827362573214,-17.22055171187869,-0.547320449494076,2.8552411732650134,1.7686693994679876,13.174434414372891,4.496847455942368,6.761416935023128,-1.9317192784624686,-8.360492045289565,-4.06122409646543,3.6676244344619473,1.3077874245572578,6.0727881395271694,6.746919684184821,7.0796456346401,Far_miss
131922__felix-blume__argentina-tierra-del-fuego-during-the-patagonian-rodeo-the-farmers-of-the-estancia-go-into-the-fields-to-collect-the-sheep_02.wav,1604.1501257604789,0.09224220558449074,2792.2882080078125,0.38429461468289555,94.08998082511397,0.11939800840835385,-388.0861048635072,139.20232835913205,-52.74143900340167,5.822551916945246,-16.463425703469884,-21.685762915279753,-5.477142889509311,-2.293832109958266,-2.1720200882269824,4.140391160200988,3.406092657195044,3.2671052474589746,2.2128312172781865,-1.6417770991376452,4.126155940809089,9.867092235434177,5.80251008466014,0.5836349581470985,-1.6919117472042662,2.7353668522672616,Far_miss
131922__felix-blume__argentina-tierra-del-fuego-during-the-patagonian-rodeo-the-farmers-of-the-estancia-go-into-the-fields-to-collect-the-sheep_03.wav,1801.3241310764936,0.11182092737268519,3093.055216471354,0.40836425232485063,96.24030910890158,0.006776174257143957,-403.5232498515469,129.80433071699295,-59.05725206036673,12.85228865214539,-11.127863726258552,-18.660496729031053,-5.894931924893981,4.6859343952207215,-1.6107041380841045,5.089837678338428,-2.121089370884496,3.1975087387793515,-1.7728022482270769,2.047311806272173,1.4180875318948567,12.167692393586389,0.25862245062030503,-0.8992970157466194,-2.4037284673655837,8.537853341415975,Far_miss
131922__felix-blume__argentina-tierra-del-fuego-during-the-patagonian-rodeo-the-farmers-of-the-estancia-go-into-the-fields-to-collect-the-sheep_04.wav,1551.7703959223193,0.08393916377314815,2804.649861653646,0.2870577433092776,94.90491898308207,0.04567858228301911,-391.9287867726002,142.4287503600782,-53.23437633420898,2.8655606020448903,-21.984483083211778,-18.92084821293808,-9.353528564843508,3.5175514764023585,1.8160016812506399,3.2693538203245365,6.742697210442979,1.97127351706511,-1.9483512958302212,-5.12981816684192,-8.00056502895444,4.135163293811016,-3.866691853148367,3.5751889665836583,5.97496864731093,10.479326278030351,Far_miss
